id,path,en_name,en_description
1_11821,mineral_images\quartz\3d297b4c-afe4-4dd2-8766-f92f307e0f2e_1_11821.jpg,quartz,
1_2825,mineral_images\quartz\78ab9732-3cbb-4077-9b9c-3459d73af81d_IMG_6434.jpg,quartz,
1_17329,mineral_images\beryl\5b367c29-3d39-4c0e-a913-4fe3f134c9d0_1_17329.jpg,beryl,
1_83897,mineral_images\agate\ff895662-63d6-43df-9303-baf45ac60541_1_83797.jpg,agate,agate chalcedony-quartz with a feed channel.
1_58247,mineral_images\cassiterite\1f2a3586-1188-422b-97d0-0da63576532f_1_58247.jpg,cassiterite,
1_10593,mineral_images\topaz\302b3c82-0c66-4dc3-a595-5932f3e45838_1_10593.jpg,topaz,
1_33295,mineral_images\quartz\29eefc20-61eb-4983-992c-632527e154a2_1_33295.jpg,quartz,
7_1441,mineral_images\calcite\276509cb-3ec1-496f-a93c-bbb387ffdae4_FMM_7_1441.JPG,calcite,druse of translucent split crystals (scalenohedra blunted by an obtuse rhombohedron) of calcite.
1_57237,mineral_images\beryl\f8dcb671-f4f3-4ff9-921b-8fdbf564b115_1_57237.jpg,beryl,
1_83276,mineral_images\chalcedony\55e81999-3ac9-493d-a07f-0ecd2981e609_FMM_1_83276.JPG,chalcedony,tonsil with pseudostalactites
2_31568,mineral_images\quartz\844da40f-8fc2-4049-8e77-59f41c12abc5_2_31568.jpg,quartz,rm-59. thin-striped scalloped quartz.
1_40473,mineral_images\cassiterite\b1545216-ebba-46eb-afa4-c41a7c7682dd_1_40473.jpg,cassiterite,
1_14720,mineral_images\quartz\70ee9fe6-4d00-4956-802c-3826b0e315ad_1_14720.jpg,quartz,
1_48239,mineral_images\quartz\3ebaeb5c-4dc8-4478-9967-dd57b86b3fea_1_48239.jpg,quartz,
1_18659,mineral_images\quartz\bf8cd1f8-39ed-49ae-86b6-1c4627431985_FMM_1_18659.JPG,quartz,smoky quartz
1_51199,mineral_images\topaz\a8ac94ec-5132-4e52-8456-fcaba3095cf7_1_51199.jpg,topaz,
2_25777,mineral_images\calcite\5cd2c6bd-e058-4185-9c82-ee267aa6fb5a_FMM_2_25777.JPG,calcite,
1_15677,mineral_images\quartz\d3607536-222d-49c5-a67a-35b304890d81_1_15677.jpg,quartz,
1_27272,mineral_images\quartz\5070e92f-e145-414a-86d3-c3b85a2e77a8_1_27272.jpg,quartz,
1_32790,mineral_images\corundum\8705222b-b746-4857-93c9-fc2dae234094_6_1_2_32790.jpg,corundum,
1_3298,mineral_images\chalcedony\abd2d1f0-d004-418e-acc3-6bd955ee34f4_3298.jpg,chalcedony,
1_61208,mineral_images\corundum\51e1a84d-533e-45fc-89c1-f9e473f3187c_IMG_3178.JPG,corundum,
1_12069,mineral_images\quartz\3b18befc-6af9-41b1-9946-1314a57d731f_1_12069.jpg,quartz,
1_15223,mineral_images\cassiterite\f0d73647-56d2-4451-91dc-270f166f1ac3_1_15223.jpg,cassiterite,
1_11797,mineral_images\topaz\4c11eeee-d7f9-4acb-a2d2-2c256e897f53_1_11797.jpg,topaz,
1_46982,mineral_images\quartz\087ec364-8ffc-4850-ac4a-deba87b0b691_1_46982.jpg,quartz,
1_29706,mineral_images\quartz\4bad3894-ed11-4838-b6af-1eefb9007fb8_1_29706.jpg,quartz,
1_55432,mineral_images\hematite\3bb97582-619b-4939-ad05-65e3180b6ec3_IMG_5437.jpg,hematite,
1_12170,mineral_images\quartz\86232dbe-b225-4c4b-93db-da386ed7c05e_1_12170.jpg,quartz,
1_79585,mineral_images\agate\f6e72342-bb7f-41c7-a90e-03530586f55a_1_79585.jpg,agate,
1_3309,mineral_images\chalcedony\cea29774-0e1a-46a1-accb-7adeca19aa89_3309.jpg,chalcedony,
1_12125,mineral_images\topaz\f8baeef9-a8b8-4740-b299-aa1e38eb29e5_1_12125.jpg,topaz,
1_17125,mineral_images\quartz\4ded6bb1-5683-4ae7-a0d4-477eeb07d80c_1_17125.jpg,quartz,smoky quartz
1_11473,mineral_images\beryl\0df20762-f9ac-448e-bf95-aa3fbacb2503_1_11473.jpg,beryl,
1_28244,mineral_images\quartz\a4a28ff3-83d6-4bb5-886f-1f5e056674fb_IMG_6665.jpg,quartz,
1_92860,mineral_images\hematite\36a4bc30-22c3-42b6-8699-75d020e4e860_FMM_1_92860.JPG,hematite,intergrowth of lamellar crystals of hematite
1_22708,mineral_images\hematite\63c1851c-78d2-4e4d-aec8-1ca76ae90db7_IMG_5545.JPG,hematite,hematite with a large quartz crystal.
3_1611,mineral_images\quartz\5c3f3e48-3507-4b68-9414-745c71ad5e7a_3_1611.jpg,quartz,"druse colorless transparent crystals up to 12 cm with surfaces joint. growth with now dissolved lamellar calcite in the form of ""cutting"" crystals of pseudo-facets and narrow encircling

scar crystals."
1_16868,mineral_images\cassiterite\987f2f87-5ffb-4ead-a217-cc75f0ae0877_1_16868.jpg,cassiterite,
1_5067,mineral_images\quartz\4bf9802f-be45-4893-bf89-271577a60912_1_5067.jpg,quartz,
1_77472,mineral_images\cassiterite\79d74e81-5566-4323-ab46-8f0b83e4de99_1_77472.jpg,cassiterite,
1_22176,mineral_images\quartz\d1175b59-1ac8-4a1f-8c74-bf010a87ebc7_1_22176.jpg,quartz,
1_17772,mineral_images\topaz\63ef691c-7fcf-42c0-932e-8c1d1924f1c3_1_17772.jpg,topaz,
3_30,mineral_images\magnetite\87a1eef5-4798-4fbd-a48f-54294192088f_3_30.jpg,magnetite,
1_20190,mineral_images\hematite\562b2f03-11a3-4f76-993f-276d53dd99ff_IMG_1472.JPG,hematite,
1_21433,mineral_images\quartz\0924bbe0-dac0-43bc-88b8-2a70b86f2a01_1_21433.jpg,quartz,
1_43916,mineral_images\beryl\368217ba-3c8b-4f20-894a-6dc539f79380_1_43916.jpg,beryl,
1_28085,mineral_images\hematite\94f8258f-ad50-45fc-8a86-71fb58e16e52_IMG_4495.jpg,hematite,
1_26620,mineral_images\hematite\d8c5aa50-7882-486f-82b1-1327ced0566d_IMG_9920.jpg,hematite,
1_88020,mineral_images\chalcedony\643823ce-817a-46c1-88cd-57afb3ad7677_FMM_1_88020.JPG,chalcedony,
1_31267,mineral_images\topaz\dbda33ac-60e8-4df2-8247-da214aca53a0_1_31267_topaz.jpg,topaz,"korosten-type crystal without pinacoid with well-developed prisms (110), (120).

description by m. moiseeva."
1_40055,mineral_images\cassiterite\3cbaa4f6-1440-4504-b113-e8e1928e4708_1_40055.jpg,cassiterite,
1_17115,mineral_images\quartz\277beda6-09fa-4c25-88bd-af8eca2830c2_1_17115.jpg,quartz,smoky quartz
1_4293,mineral_images\hematite\c1495ad4-d60b-473c-8e60-18f5fa5b4b81_IMG_6966.JPG,hematite,
1_28095,mineral_images\hematite\362a64af-3437-43ef-86bb-bee231d4199f_IMG_5292.jpg,hematite,
1_16888,mineral_images\magnetite\801b8a6a-bcb1-462e-94d0-2563d6626768_1_16888.jpg,magnetite,
1_86795,mineral_images\chalcedony\2dad04c8-4dda-4d43-b5d2-f8f2491b79b1_FMM_1_86795.JPG,chalcedony,"quartz-chalcedony agate made a tubular branch of the tonsil.

3.5x4.5x8 cm."
1_70676,mineral_images\quartz\1179a0d7-0ff7-4e7e-8892-22be814f3105_1_70676.jpg,quartz,
5_367,mineral_images\agate\aa7e88a6-f934-4ece-a7f1-f20b54b1a1ab_5_367.jpg,agate,oval polished plate. 2.25x2.5
1_23931,mineral_images\magnetite\9e686c46-7761-49e6-ba09-f0abe4e4905d_1_23931.jpg,magnetite,large crist. (111)
1_31272,mineral_images\topaz\66233222-5155-4f61-8127-40042f8c2ec8_1_31272.jpg,topaz,
1_3287,mineral_images\chalcedony\b2750c49-6009-45a9-a278-233dfdb10d8b_3287.jpg,chalcedony,
1_5205,mineral_images\corundum\cc3cf470-d6f8-4d67-a0e9-cffff4875a99_1_5205.jpg,corundum,
1_79455,mineral_images\hematite\a9a83892-65c6-4a54-84db-f7a0f5a1af22_IMG_3530.jpg,hematite,
1_38656,mineral_images\quartz\1ee27621-4bac-46f6-a517-4a02d5c4afc4_1_38656.jpg,quartz,
1_43218,mineral_images\topaz\fbe63a3d-8ad3-4322-8e7c-5ebd642aebfa_1_43218.jpg,topaz,
3_254,mineral_images\quartz\2bc7fc38-2d67-438d-8653-4d4a542a3d2e_3_254.jpg,quartz,
1_57129,mineral_images\hematite\148b8d09-5b82-410d-ac63-3d4621777d1c_IMG_2577.jpg,hematite,
1_50574,mineral_images\corundum\786dea8e-b367-42a7-a62e-cef8c6ee7733_1_50574.jpg,corundum,
1_87055,mineral_images\chalcedony\cc5c6fc2-ef3a-4576-be02-63c920bb4424_FMM_1_87055.JPG,chalcedony,"black agate with a light gray core and scalenohedral xls of calcite in the lower part (up to 10x1.5 mm in cross section), as well as several shell-like strongly altered remnants of spherulitic layers of siderite; brown (possibly desquamated) jaspers.

5x3 cm."
1_24129,mineral_images\beryl\5dc089c0-40cf-478d-a514-bea133c5e9e3_1_24129.jpg,beryl,dep. crystal flat.
1_56682,mineral_images\quartz\4ac2b2d2-731c-4c21-8c3f-960efd196b22_1_56682.jpg,quartz,
1_85479,mineral_images\chalcedony\08c14922-4d38-42b5-ac24-c61d51970537_1_85479.jpg,chalcedony,"st. green with diffusion staining (brown-yellow and green) - kidney-shaped fouling around pseudomorphs along the xls calcite crust (polished cut).

9x6.5 cm."
1_25400,mineral_images\topaz\d0d8cdf5-04a8-48c1-a660-ec13256f50fb_1_25400.jpg,topaz,
1_2572,mineral_images\quartz\76269f46-4691-43d8-9196-adcfaff85556_1_2572.jpg,quartz,
1_24123,mineral_images\beryl\08f86338-b9e5-4005-921a-e63fde0a04ff_1_24123.jpg,beryl,aquamarine light.
1_48434,mineral_images\hematite\6716c723-56a6-4c59-9219-cb4d8bd78a96_IMG_9710.jpg,hematite,
1_35799,mineral_images\quartz\8695281d-315d-4ccc-9c55-02d41911db46_FMM_1_35799.JPG,quartz,
1_40162,mineral_images\cassiterite\0b0b6fee-2597-4fe2-81f7-ec5f9d1418ec_1_40162.jpg,cassiterite,
1_77990,mineral_images\calcite\dff7b0fc-f929-4fa6-a40b-956ae99f5a0e_FMM_1_77990.JPG,calcite,
1_46838,mineral_images\beryl\7afb96bd-f55a-4c68-912c-fb991e5fecc4_1_46838.jpg,beryl,
1_2827,mineral_images\quartz\ee29c23d-50a3-4126-9faf-ced4870d2ef8_1_2827.jpg,quartz,
1_79462,mineral_images\topaz\13bde756-807a-4d4a-94df-a4559e58784f_1_79462.jpg,topaz,
1_86790,mineral_images\chalcedony\abaa2c19-7a6c-42bf-b0f9-730001f67e9d_FMM_1_86790.JPG,chalcedony,"onyx agate at the bottom, then zonal concentric agate and solid dark gray chalcedony in a heavily deformed amygdala with a large area of ​​host basalt.

8x8x2 cm."
1_61661,mineral_images\magnetite\049b8e23-245a-4d38-ab3e-683405e423bb_1_61661.jpg,magnetite,
1_2251,mineral_images\topaz\3eaff560-99f2-429d-a402-97e09fdcadab_1_2251.jpg,topaz,
2_31569,mineral_images\quartz\81174d10-3233-411b-b69e-aa5f6e717673_2_31569.jpg,quartz,rm-58. scalloped quartz with nests of fine-grained ore minerals.
1_58366,mineral_images\calcite\7b92c4ed-b4d1-4f8c-9ff1-15a020dc12bc_FMM_1_58366.JPG,calcite,
1_19823,mineral_images\magnetite\3f586e81-aafe-4793-bbb1-29c878f5ff56_IMG_0904.jpg,magnetite,
1_28178,mineral_images\hematite\58bc0e62-d1d2-430f-9faf-88997ab43444_1_28178.jpg,hematite,
1_63131,mineral_images\beryl\ee385b51-c5ef-4f0b-a1c1-b114c5eae4cc_1_63131.jpg,beryl,
1_38624,mineral_images\quartz\db48f07a-bb7e-44b2-b314-0e55e3bb208d_1_38624.jpg,quartz,
1_50257,mineral_images\hematite\0600e880-afb6-4e3d-81e5-769c2b2b0bea_IMG_5530.JPG,hematite,
1_28050,mineral_images\topaz\6c1d05dd-ffa0-4748-a604-89fbc13198f9_1_28050.jpg,topaz,
1_3670,mineral_images\agate\f24475b4-c3cb-431f-9a89-56c98e358081_3670.jpg,agate,
1_77527,mineral_images\cassiterite\fd49d4a2-1a9b-4a0c-9d4b-eef9607e9b04_1_77527.jpg,cassiterite,
2_32366,mineral_images\calcite\a01b4d83-5736-440f-aa22-b686320e2c7c_FMM_2_32366.JPG,calcite,druse of rhombohedral calcite crystals on silicified hornfels with antimonite crystals.
1_11072,mineral_images\quartz\5bea7798-0877-4a99-af2e-2a0b177672bf_1_11072.jpg,quartz,
1_83898,mineral_images\chalcedony\ed595f49-8cc4-4128-a305-da74de06f147_FMM_1_83898.JPG,chalcedony,"pseudo-stalactites on ""membrane tubes""()"
1_60770,mineral_images\quartz\bf69a9c3-3ab8-43ab-ac69-4e5b15c56824_1_60770.jpg,quartz,
1_25674,mineral_images\chalcedony\54689d33-0d65-429a-bcdc-2e2979d49432_25674.jpg,chalcedony,
1_44181,mineral_images\quartz\9a0afb77-caeb-4fa7-b81c-4c45d1494733_1_44181_quartz_els_w.jpg,quartz,"large crystal weighing 500 kg, size 110x70 cm."
7_6600,mineral_images\quartz\c3f628d3-580a-4ee6-9535-a778c0c5d6eb_FMM_7_6600.JPG,quartz,"translucent long prismatic crystal of smoky quartz, 8.0cm in size."
1_40918,mineral_images\quartz\062e62b7-c2bb-4f55-8971-e8f574e2f080_FMM_1_40918.JPG,quartz,
7_1457,mineral_images\calcite\b223d67a-2525-4313-bdf1-83f04add594e_FMM_7_1457.JPG,calcite,"an aggregate of subparallel, slightly curved papier-spar plates is the initial stage of the ""rose"" formation."
1_44541,mineral_images\quartz\e697e5f3-6e2d-4d1e-b021-b33f52012133_1_44541.jpg,quartz,
1_4204,mineral_images\hematite\989e1d6d-7b9a-422e-9539-2a698bf96832_IMG_1591.JPG,hematite,
1_45503,mineral_images\agate\87bc534b-3f60-41c9-9ff4-b4a874bb8bfd_45503.jpg,agate,
1_65829,mineral_images\quartz\4ae395d1-79a7-4bb8-a8eb-3aad11f9d633_1_65829.jpg,quartz,
1_16860,mineral_images\chalcedony\9e4f2934-21d3-41bc-9257-244330bbedf7_1_16860.jpg,chalcedony,
1_55110,mineral_images\hematite\cc5925a5-62a1-48ff-9f80-7bde3ce515ae_IMG_1534.jpg,hematite,
1_17778,mineral_images\topaz\d79686f2-c63a-4508-9eb5-c8b93f0ee89d_1_17778.jpg,topaz,
1_68627,mineral_images\topaz\1751d135-c7f6-4e32-bec2-7c4af345e788_1_68627.jpg,topaz,
1_50299,mineral_images\cassiterite\cec73c77-4184-4e27-bb9a-e053d8441ee8_1_50299.jpg,cassiterite,
1_56990,mineral_images\hematite\65e554f3-5df2-4daa-b3fe-b61f0ac28974_IMG_6969.JPG,hematite,
1_22292,mineral_images\quartz\a2aa8ace-694f-4d58-93fb-55fa10f5a5a1_1_22292.jpg,quartz,
1_37474,mineral_images\topaz\a17c9fc9-581e-488b-ac68-e8d2a539f472_1_37474.jpg,topaz,
1_18626,mineral_images\magnetite\0b235600-a8f1-48a3-a727-124145c90779_1_18626.jpg,magnetite,
1_80248,mineral_images\beryl\3f44b860-0773-44a3-bb2d-587b761d8473_1_80248.jpg,beryl,
1_85574,mineral_images\calcite\025d7b15-c719-420d-b673-c423a10c8aa5_FMM_1_85574.JPG,calcite,"gray - the crust is flat-rhombus. and block crystals truncated by prisms 1.5-3.5 cm with a group of colorless transparent quartz crystals on an uneven surface of a transverse rupture of mica schist.

13.5x8.5x7.5 cm."
1_46805,mineral_images\quartz\f90650dc-27de-428a-bff9-e681c4bfb5a0_1_46805.jpg,quartz,
1_16867,mineral_images\cassiterite\f2b2d39a-95a3-4aeb-9c98-03cc1324bea4_1_16867.jpg,cassiterite,
1_64812,mineral_images\corundum\1c51ad42-009f-4509-9016-832b80de0b58_1_64812.jpg,corundum,
1_22142,mineral_images\quartz\b19a1dbb-b637-4ce2-90e6-2a9eadcfdabb_1_22142.jpg,quartz,smoky quartz.
1_11296,mineral_images\hematite\e8bb2570-aa28-48d1-9a1d-d157b680c331_IMG_6978.JPG,hematite,
3_3019,mineral_images\agate\350007d6-90c9-4d86-a965-1a3e744c8762_3_3019.jpg,agate,a bluish-gray agate that fills the walls of the cavity in the lithophysis from rhyolite. unpolished cut. size 22 x 17 x 1 cm.
1_93925,mineral_images\agate\902e25e7-04ea-4caf-950e-d239e317f549_FMM_1_93925.JPG,agate,"amygdala in rhyolite, filled along the periphery with bluish-gray concentric agate, and in the center with straight-banded gray and white agate."
3_362,mineral_images\chalcedony\cff6964b-38a8-4bf3-a7ef-db5b790299c5_3_362.jpg,chalcedony,
1_65464,mineral_images\magnetite\b88ea8ab-8917-4f7c-b082-bf5a5c258f1c_FMM_1_65464.JPG,magnetite,
1_3734,mineral_images\agate\f6c0dad1-880e-4b5a-9b51-c85dea396ebd_3734.jpg,agate,
1_25232,mineral_images\topaz\c3e63ea9-5984-4cfe-8480-c6c5e14d338e_1_25232.jpg,topaz,
1_83061,mineral_images\agate\988c1b33-fb35-4c9a-a87f-dfb94d6bb4db_FMM_1_83061.JPG,agate,agate chalcedony-quartz (almond)
1_23904,mineral_images\magnetite\6ffe74ff-b1c4-4b78-b87e-f7b32f57bb17_IMG_1544.jpg,magnetite,
1_2871,mineral_images\quartz\dfbcf0a9-e669-42d8-961d-0c31b9d50132_1_2871.jpg,quartz,
1_48262,mineral_images\quartz\6fdc53da-7b5e-4542-90dd-9de7156381f8_IMG_6581.jpg,quartz,
1_10610,mineral_images\topaz\5c2b5608-8324-4586-a532-50db88e01939_1_10610.jpg,topaz,
1_3491,mineral_images\chalcedony\f1c4e90b-f5ee-4840-a7e0-104666eb5d6b_3491.jpg,chalcedony,
1_59777,mineral_images\quartz\313c9d95-5eec-4549-896b-30ca43f1a5bb_1_59777.jpg,quartz,
1_51274,mineral_images\topaz\fb05afb9-2505-499a-b4fd-8c21b4c4663b_1_51274_NM_w.jpg,topaz,
1_8084,mineral_images\topaz\15abb2d9-dbb8-4e75-b229-bfc0f3b31511_1_8084.jpg,topaz,
1_37461,mineral_images\magnetite\1ba0a802-c05f-4db3-9b98-3d6367f519ac_IMG_2579.JPG,magnetite,
1_88068,mineral_images\agate\20087e7a-7fd4-4b97-80d3-eeb09033ceee_FMM_1_88068.JPG,agate,
1_36479,mineral_images\cassiterite\b0fe5554-a067-418d-848b-b42a8455ed29_DSCN6114.JPG,cassiterite,
1_3382,mineral_images\chalcedony\ac57b0df-3c88-4258-87ff-f811b228a751_3382.jpg,chalcedony,
1_63108,mineral_images\cassiterite\24484423-f22b-4740-8cd0-72dc2193a77c_1_63108.jpg,cassiterite,
1_5785,mineral_images\quartz\68fb72ed-7e15-494a-80a3-112dd50e0647_1_5785.jpg,quartz,
1_23927,mineral_images\magnetite\7e9c5fd0-1393-47aa-acc0-ad3dc6f8e4e6_1_23927.jpg,magnetite,
1_44898,mineral_images\magnetite\ac86130c-a851-49d8-985c-1f5f652ffba7_1_44898.jpg,magnetite,
1_3375,mineral_images\chalcedony\dccd534d-c0cc-4efb-a915-864e85de5a7d_3375.jpg,chalcedony,
1_28041,mineral_images\beryl\702b54ce-3033-4ced-b599-2af9a69571fd_1_28041.jpg,beryl,
1_67476,mineral_images\agate\459e1dbc-4482-42c1-bcb5-d6d9009519e2_1_67476.jpg,agate,
1_28090,mineral_images\hematite\b79ef010-521c-4720-8a9d-c0918eb11e6b_IMG_5383.jpg,hematite,
1_45390,mineral_images\cassiterite\39c7fb2b-c6d3-400f-abee-5ba574033289_DSCN6606.JPG,cassiterite,
1_46670,mineral_images\cassiterite\81cfb901-4d77-410b-827f-0d42325eeb37_1_46670.jpg,cassiterite,
1_22689,mineral_images\corundum\2d4c2ac9-e9a0-4fa4-b20a-1d7fb3533bca_1_22689.jpg,corundum,corundum is solid.
3_2865,mineral_images\calcite\524a7855-5bb3-4470-a9ed-84c1a91f6daf_3_2865_calcite_mmm_1.jpg,calcite,"two fragments of calcite stalactites, overgrown with drusen of yellowish rhombohedral calcite crystals up to 1 cm in size and fused due to the growth of these drusen in the lower part, forming the letter u."
1_42238,mineral_images\quartz\863cfc36-2adb-4adc-98f8-b178795d5940_1_42238.jpg,quartz,quartz right dauphine
1_8033,mineral_images\quartz\9b803601-1333-488d-87bb-9708457f8951_1_8033.jpg,quartz,
1_44685,mineral_images\beryl\317135b1-69a4-4170-ac26-35f860d8e9d2_1_44685.jpg,beryl,
1_2819,mineral_images\quartz\b505884b-b773-4f44-a3b1-e54ef22078c2_FMM_1_2819.JPG,quartz,
1_16774,mineral_images\quartz\b732ee67-0237-4047-8407-0bdca0b9427f_1_16774.jpg,quartz,
1_82700,mineral_images\hematite\2205a11d-5b9e-444a-9f39-f8d97e91ddc5_1_82700.jpg,hematite,
1_77907,mineral_images\calcite\1f4e2897-de46-4306-83fe-5236625e76c9_FMM_1_77907.JPG,calcite,
1_44294,mineral_images\cassiterite\d59cdccb-d52f-471d-911d-e72ad3fb9922_DSCN5972.JPG,cassiterite,
1_25569,mineral_images\chalcedony\3a25f483-3dc5-4e20-9968-4346d6a92553_25569.jpg,chalcedony,
1_71981,mineral_images\quartz\a456144d-e1b9-4ff1-855b-7ffa5ade0959_1_71981.jpg,quartz,
1_51249,mineral_images\topaz\9b21332c-89f6-4ba1-819d-ca7523506a2b_1_51249.jpg,topaz,
1_70878,mineral_images\calcite\aecdef84-7283-434b-bfff-6a2c8b034bc5_1_70878-w.jpg,calcite,
1_69849,mineral_images\quartz\0266348d-b459-4827-801f-32c2a6ff7979_1_69849.jpg,quartz,
1_4183,mineral_images\hematite\b3e7059c-fc28-4dca-8c2c-516570cbaa95_IMG_1648.JPG,hematite,
1_509,mineral_images\cassiterite\3633cc74-28a8-4b35-b824-b0632a2e7273_FMM_1_509.JPG,cassiterite,
1_3954,mineral_images\cassiterite\81dacf7a-492a-4ad1-bb0d-5177c27b925c_1_3954.jpg,cassiterite,
1_80230,mineral_images\beryl\c836fe3f-9821-40b8-9805-379014467bca_1_80230.jpg,beryl,
1_88131,mineral_images\quartz\b7190752-9b26-4a0f-80e2-daae8191f97a_FMM_1_88131.JPG,quartz,two-pointed prismatic crystals with hematite inclusions with large gas-liquid inclusions and negative crystals.
1_87343,mineral_images\topaz\7a69ef9b-cd5e-42ba-bf79-713041789c48_FMM_1_87343.JPG,topaz,"pinacoidal crystal with three rhombic prisms, with cracks healed by fluorite."
3_1585,mineral_images\chalcedony\c5480231-1bf2-4f83-a017-694c574707b9_3_1585.jpg,chalcedony,"a tangential section of a spherulite crust with fine zonality, visible in the light, passing independently of the spherulite boundaries. size 13x10x0.2 cm."
1_2969,mineral_images\quartz\fda1d21f-d930-4f77-b663-8e544fc790f3_1_2969.jpg,quartz,
5_1561,mineral_images\agate\22f2d994-f758-4539-86cf-f99388cd9b59_5_1561.jpg,agate,"eye agate. oval convex pleated insert - cabochon.

d=1.5x1"
1_4045,mineral_images\corundum\797af188-2c98-44f8-b59d-9abad24f43bf_1_4045.jpg,corundum,
1_24960,mineral_images\quartz\a9213146-b7b4-4c57-864b-fe2c10696122_1_24960.jpg,quartz,
1_28795,mineral_images\quartz\d9238f33-ebab-47b3-add0-cf590d001976_1_28795.jpg,quartz,
1_3085,mineral_images\quartz\b2233039-f241-4b2a-acef-01a23828f50f_1_3085.jpg,quartz,
2_18853,mineral_images\quartz\e3195745-a65e-44de-96d3-e30eb8e95039_FMM_2_18853.JPG,quartz,
1_12508,mineral_images\hematite\177e95ba-3947-4f0b-87ff-d23d2c37b257_IMG_5153.jpg,hematite,
5_7230,mineral_images\agate\d969aa5d-4562-4227-802b-aef794367db7_5_7230_agate.jpg,agate,polished. round pattern.
1_22143,mineral_images\quartz\96ba63ef-9fd9-4fbf-933a-d3e7a76bbdab_1_22143.jpg,quartz,smoky quartz.
1_48409,mineral_images\corundum\5ec9a649-6192-46eb-947a-862890813657_IMG_3169.JPG,corundum,leucosapphire.
1_7142,mineral_images\quartz\f0fbb366-a2b3-4759-b4b0-45dad6f7b529_IMG_5989.jpg,quartz,
1_4248,mineral_images\hematite\e4b61b40-7cac-4fe9-bf5f-2530d0160077_IMG_9619.jpg,hematite,
1_18506,mineral_images\magnetite\670cf3f4-af6f-4a77-9534-52316854a011_1_18506.jpg,magnetite,
1_27175,mineral_images\agate\05b24917-b44a-4897-8ff7-85b4ee892c71_27175.jpg,agate,
1_39368,mineral_images\quartz\d6d6f1f0-2ec3-431b-be93-e77624bd8c87_1_39368.jpg,quartz,
1_83656,mineral_images\quartz\f08a632a-5df8-465b-b4dc-0770372f0a2e_FMM_1_83656.JPG,quartz,
1_22687,mineral_images\corundum\e481a237-8d37-4fdd-9dad-22ebf39d7412_1_22687.jpg,corundum,
1_5443,mineral_images\quartz\83606cbc-54b0-4e0e-acb4-3b87a041e9c9_1_5443.jpg,quartz,
1_3389,mineral_images\chalcedony\17dd3ea8-087c-43b3-90bc-f336ed306ec0_3389.jpg,chalcedony,
1_80227,mineral_images\beryl\9703fe69-b22a-4a41-bfdd-bf8defef8c74_FMM_1_80227.JPG,beryl,
1_3994,mineral_images\cassiterite\695df4cc-1a30-435c-88c9-f894263c4842_1_3994.jpg,cassiterite,
1_82562,mineral_images\magnetite\ff689a91-3d4a-4bc3-b89e-00bf29b5de1e_1_82562.jpg,magnetite,
1_2776,mineral_images\quartz\05095bfa-3b6b-4ec1-aa07-b6d21f38fdc9_1_2776.jpg,quartz,
1_38467,mineral_images\quartz\58a95a65-05bd-4701-ba5a-1970e70c4504_1_38467.jpg,quartz,
1_54186,mineral_images\hematite\1f81adcc-c893-4446-9800-0d9b8d58ff77_IMG_4955.jpg,hematite,
1_26198,mineral_images\topaz\f74ff5f9-4a3d-4634-b49a-333a19a82421_1_26198.jpg,topaz,
1_22139,mineral_images\quartz\39ee428d-2f08-4635-8ec1-02ee3eb423db_1_22139.jpg,quartz,smoky quartz.
1_2747,mineral_images\quartz\d51e1b91-3fb6-4df0-9130-2b9ca8b1ddc3_1_2747.jpg,quartz,
1_26883,mineral_images\topaz\8e359825-01ef-44c1-b11d-c0a3166f834d_1_26883.jpg,topaz,
1_33426,mineral_images\beryl\2c4c7c47-abad-438f-b0a4-f8f96155d638_1_33426_1.jpg,beryl,
1_80234,mineral_images\beryl\42b4c2a3-b1a8-4529-8b15-70e63f2ede74_1_80234.JPG,beryl,
1_22719,mineral_images\hematite\141b8f83-4e56-4c8d-99c1-a42bd960ae12_1_22719.jpg,hematite,
1_50827,mineral_images\quartz\733247ff-c538-4cf4-a0c5-fd0a3f27e076_IMG_6501.jpg,quartz,
1_34869,mineral_images\magnetite\f64abe28-3746-466e-bc1f-79a89dc50da6_IMG_1841.jpg,magnetite,
1_126,mineral_images\chalcedony\694ab7a9-37e8-4643-bfb1-a10893cf7c92_126.jpg,chalcedony,
1_56240,mineral_images\cassiterite\401a1a6b-8b8a-4e28-bebf-7beea2826bbf_DSCN6519.JPG,cassiterite,
1_10954,mineral_images\cassiterite\f5724a0b-b8ff-43bd-9ad0-5da2c6df2cf3_DSCN6031.JPG,cassiterite,
1_40697,mineral_images\magnetite\f3b89e5c-f5e2-4428-9ea0-1ea864a80145_1_40697.jpg,magnetite,
1_32691,mineral_images\topaz\fbab6e0a-ed30-4f11-84c4-412475ed35b2_1_32691.jpg,topaz,
1_75437,mineral_images\agate\a0cccce8-d0fd-42a4-a0ee-e85b0fecc785_1_75437.jpg,agate,
1_4723,mineral_images\topaz\9490b74c-d47d-4a18-b7dc-634efa88d584_1_4723.jpg,topaz,
1_80706,mineral_images\hematite\611502c3-3ba0-4495-9224-8ba75758e3d8_IMG_1800.jpg,hematite,
1_36973,mineral_images\cassiterite\6942926b-5d4c-4e66-a5dd-2e22908d4336_DSCN6444.JPG,cassiterite,
1_28991,mineral_images\quartz\07bfcbad-4593-418a-8d5e-bf96f2712e20_1_28991.jpg,quartz,
